tempo,s,i,sick
325.0,0.8154228375363185,0.014318253227032044,0.04015946652603272
326.0,0.8146268200326294,0.014370153632677423,0.040330545545542155
327.0,0.8138326440705909,0.014421505635932596,0.04050051846416017
328.0,0.8130405041262097,0.014472321240420053,0.040669352058527314
329.0,0.8122505813622335,0.014522614122674833,0.04083701774617095
330.0,0.8114630433241463,0.014572399557037673,0.04100349160095963
331.0,0.8106780436855026,0.014621694335632419,0.04116875435253928
332.0,0.8098957220429635,0.014670516683841957,0.041332791369878885
333.0,0.8091162037611842,0.014718886171711437,0.04149559262912714
334.0,0.8083395998674877,0.014766823621718966,0.04165715266605206
335.0,0.8075660069960525,0.014814351013361973,0.04181747051340443
336.0,0.8067955073811398,0.014861491385012544,0.04197654962361069
337.0,0.8060281688986892,0.014908268733496929,0.04213439777726271
338.0,0.8052640451554234,0.014954707911853554,0.04229102697792954
339.0,0.8045031756244231,0.015000834525720173,0.04244645333386982
340.0,0.8037455858259649,0.01504667482879461,0.042600696927272474
341.0,0.8029912875522515,0.015092255617804924,0.04275378167169793
342.0,0.8022402791345178,0.015137604127414071,0.04290573515843177
343.0,0.8014925457508574,0.015182747925471451,0.04305658849249754
344.0,0.8007480597729858,0.015227714809009273,0.04320637611910549
345.0,0.8000067811500444,0.015272532701365757,0.04335513564133893
346.0,0.7992686578274453,0.015317229550800034,0.04350290762990051
347.0,0.7985336261986649,0.015361833230945301,0.04364973542575568
348.0,0.7978016115878167,0.015406371443427817,0.043795664936522094
349.0,0.7970725287607651,0.015450871622959583,0.04394074442745958
350.0,0.796346282462484,0.01549536084519249,0.04408502430791797
351.0,0.795622767978323,0.015539865737601428,0.044228556914097814
352.0,0.794901871716804,0.015584412393643403,0.04437139628897354
353.0,0.7941834718115501,0.015629026290419505,0.04451359796021922
354.0,0.7934674387399329,0.01567373221004647,0.044655218716964616
355.0,0.7927536359560183,0.015718554164924903,0.0447963163861936
356.0,0.7920419205353969,0.01576351532707202,0.04493694960957852
357.0,0.7913321438294908,0.01580863796166799,0.04507717762152352
358.0,0.790624152126956,0.01585394336494698,0.04521706002916655
359.0,0.7899177873198193,0.015899451806546526,0.04535665659506491
360.0,0.789212887572024,0.015945182476412013,0.045496027023262595
361.0,0.7885092879881003,0.01599115343633721,0.0456352307494094
362.0,0.7878068212797166,0.01603738157620628,0.04577432673557257
363.0,0.7871053184279223,0.016083882574988117,0.045913373270351485
364.0,0.7864046093389452,0.016130670866519935,0.046052427774874595
365.0,0.7857045234914657,0.01617775961010359,0.046191546615226294
366.0,0.7850048905733552,0.016225160665925425,0.046330784921818954
367.0,0.784305541105931,0.01627288457529827,0.0464701964161931
368.0,0.7836063070538511,0.016320940545712332,0.04660983324569572
369.0,0.7829070224188467,0.016369336440670602,0.04674974582645401
