tempo,s,i,sick
296.0,0.8341064887594172,0.012453837014244554,0.03158780659957193
297.0,0.8333672389077585,0.0125221609638355,0.031747371669646224
298.0,0.8326196519230331,0.012590836666289618,0.03190869640257278
299.0,0.8318638227313723,0.012659832539064105,0.032071726367462805
300.0,0.8310998565867156,0.012729116631779823,0.03223640505434158
301.0,0.8303278689087312,0.012798656680924768,0.03240267394838778
302.0,0.8295479851016769,0.012868420166603138,0.03257047260919202
303.0,0.828760340353997,0.012938374371223202,0.03273973875506157
304.0,0.8279650794185113,0.013008486440002735,0.032910408352376255
305.0,0.8271623563731126,0.013078723443156486,0.03308241570997754
306.0,0.8263523343619583,0.013149052439616093,0.03325569357854912
307.0,0.8255351853172088,0.013219440542119232,0.033430173254922174
308.0,0.8247110896614414,0.01328985498349154,0.03360578469121304
309.0,0.8238802359909398,0.013360263183932346,0.03378245660867486
310.0,0.8230428207401416,0.013430632819103309,0.033960116616117954
311.0,0.8221990478275994,0.013500931888808045,0.03413869133272671
312.0,0.8213491282838998,0.01357112878604071,0.034318106515073915
313.0,0.8204932798620576,0.013641192366172433,0.034498287188106
314.0,0.8196317266309905,0.013711092016036538,0.034679157779846315
315.0,0.8187646985527602,0.013780797722666816,0.03486064225953692
316.0,0.8178924310443431,0.013850280141437691,0.035042664278913706
317.0,0.8170151645247785,0.013919510663351117,0.03522514731628494
318.0,0.8161331439486178,0.013988461481212527,0.035408014823059206
319.0,0.8152466183266727,0.01405710565443707,0.03559119037234638
320.0,0.8143558402351347,0.01412541717222791,0.035774597809233796
321.0,0.8134610653142088,0.01419337101487042,0.03595816140232036
322.0,0.812562551757464,0.01426094321288984,0.03614180599607334
323.0,0.8116605597931714,0.014328110903825133,0.03632545716355683
324.0,0.8107553511589515,0.014394852386378772,0.03650904135906692
325.0,0.8098471885711034,0.014461147171710459,0.03669248607019716
326.0,0.8089363351900363,0.014526976031652785,0.03687571996884861
327.0,0.8080230540832581,0.01459232104363819,0.03705867306069207
328.0,0.8071076076874125,0.014657165632139318,0.0372412768325859
329.0,0.8061902572708763,0.014721494606438961,0.037423464397451214
330.0,0.8052712623984526,0.014785294194561026,0.037605170636107535
331.0,0.8043508803997022,0.014848552073210324,0.03778633233557567
332.0,0.8034293658424619,0.014911257393586355,0.03796688832336118
333.0,0.8025069700130952,0.014973400802954444,0.03814677959724121
334.0,0.8015839404050071,0.015034974461876507,0.03832594945008915
335.0,0.8006605202169422,0.015095972057023278,0.03850434358928649
336.0,0.7997369478625536,0.015156388809509704,0.038681910250287915
337.0,0.7988134564927029,0.015216221478715515,0.038858600303925614
338.0,0.7978902735319096,0.015275468361573325,0.039034367357060354
339.0,0.7969676202303221,0.01533412928732696,0.039209167846210966
340.0,0.7960457112325326,0.015392205607782957,0.03938296112382001
341.0,0.7951247541644975,0.01544970018309806,0.03955570953684114
342.0,0.7942049492397619,0.015506617363164972,0.039727378497363325
343.0,0.7932864888861196,0.015562962964677574,0.039897936545018144
344.0,0.7923695573937622,0.01561874424397491,0.04006735540094858
345.0,0.7914543305858974,0.015673969865780717,0.04023561001315106
346.0,0.790540975512732,0.015728649867971584,0.04040267859303679
347.0,0.7896296501696309,0.015782795622522376,0.04056854264309295
348.0,0.7887205032401766,0.015836419792791774,0.04073318697555968
349.0,0.787813673864761,0.015889536287323973,0.04089659972207389
350.0,0.7869092914352542,0.015942160210354436,0.04105877233426628
351.0,0.7860074754161991,0.015994307809218282,0.04121969957533266
352.0,0.7851083351928868,0.016045996418869155,0.04137937950263535
353.0,0.7842119699465786,0.016097244403724346,0.04153781344142387
